2.77153,0.08997,0.67208
2.77157,0.09854,0.67195
2.7716,0.10694,0.67211
2.77164,0.11701,0.67212
2.77167,0.13151,0.67212
2.77171,0.1409,0.67206
2.77175,0.14199,0.67209
2.77178,0.14336,0.6718
2.77182,0.13773,0.67158
2.77186,0.13192,0.67125
2.77189,0.12484,0.67101
2.77193,0.12231,0.67132
2.77196,0.12192,0.67128
2.772,0.12089,0.67119
2.77204,0.11955,0.67102
2.77207,0.11462,0.67057
2.77211,0.10759,0.67056
2.77215,0.09536,0.67043
2.77218,0.09327,0.67058
2.77222,0.09289,0.67064
2.77226,0.09461,0.67113
2.77229,0.09463,0.67108
2.77233,0.09151,0.67113
2.77236,0.09534,0.67106
2.7724,0.09877,0.67136
2.77244,0.10135,0.67136
2.77247,0.1043,0.67129
2.77251,0.11103,0.67131
2.77255,0.12114,0.67144
2.77258,0.13244,0.67162
2.77262,0.13954,0.67162
2.77265,0.14599,0.67152
2.77269,0.15207,0.67146
2.77273,0.15232,0.67126
2.77276,0.14935,0.6714
2.7728,0.14279,0.67149
2.77284,0.13334,0.67138
2.77287,0.12813,0.67119
2.77291,0.12194,0.67079
2.77295,0.11617,0.67068
2.77298,0.11436,0.67053
2.77302,0.11094,0.6704
2.77305,0.10829,0.67042
2.77309,0.1056,0.67053
2.77313,0.10079,0.67017
2.77316,0.09721,0.67002
2.7732,0.09439,0.67023
2.77324,0.09069,0.66995
2.77327,0.08651,0.67002
2.77331,0.09147,0.67016
2.77334,0.09457,0.6703
2.77338,0.10203,0.67046
2.77342,0.11532,0.67082
2.77345,0.12332,0.6709
2.77349,0.13046,0.67083
2.77353,0.13819,0.67095
2.77356,0.14071,0.67108
2.7736,0.14012,0.67116
2.77363,0.14553,0.6712
2.77367,0.14304,0.67127
2.77371,0.14027,0.67161
2.77374,0.14149,0.6716
2.77378,0.13803,0.67173
2.77382,0.13691,0.67188
2.77385,0.13164,0.67192
2.77389,0.12592,0.67206
2.77393,0.11621,0.67228
2.77396,0.10914,0.67246
2.774,0.09618,0.67242
2.77403,0.08381,0.67252
2.77407,0.07992,0.67238
2.77411,0.07776,0.67221
2.77414,0.08347,0.67238
2.77418,0.08564,0.67242
2.77422,0.09277,0.67205
2.77425,0.0994,0.672
2.77429,0.10415,0.67196
2.77432,0.11072,0.67173
2.77436,0.11755,0.67151
2.7744,0.12481,0.67148
2.77443,0.12968,0.6713
2.77447,0.13897,0.67125
2.77451,0.14438,0.67122
2.77454,0.14918,0.67144
2.77458,0.14682,0.67159
2.77462,0.14288,0.67158
2.77465,0.13902,0.67178
2.77469,0.13753,0.67174
2.77472,0.12958,0.67177
2.77476,0.12321,0.67165
2.7748,0.11691,0.67161
2.77483,0.11432,0.67158
2.77487,0.11114,0.67164
2.77491,0.10399,0.67122
2.77494,0.10037,0.67103
2.77498,0.09763,0.6712
2.77501,0.09769,0.67133
2.77505,0.09325,0.67121
2.77509,0.09529,0.67132
2.77512,0.09434,0.67152
2.77516,0.09854,0.67136
2.7752,0.10686,0.67134
2.77523,0.11283,0.67125
2.77527,0.11994,0.67161
2.7753,0.13068,0.6715
2.77534,0.13755,0.67156
2.77538,0.1404,0.67135
2.77541,0.14596,0.67124
2.77545,0.14604,0.67117
2.77549,0.14667,0.6711
2.77552,0.14566,0.67107
2.77556,0.14765,0.67078
2.7756,0.14895,0.67047
2.77563,0.14717,0.67028
2.77567,0.13801,0.67027
2.7757,0.13104,0.6702
2.77574,0.12557,0.67002
2.77578,0.11684,0.66983
2.77581,0.11006,0.66984
2.77585,0.10271,0.67019
2.77589,0.10287,0.67027
2.77592,0.10014,0.67033
2.77596,0.09662,0.67034
2.77599,0.09789,0.67023
2.77603,0.10308,0.67006
2.77607,0.10714,0.67014
2.7761,0.10958,0.67015
2.77614,0.11738,0.6706
2.77618,0.12537,0.67078
2.77621,0.13178,0.67077
2.77625,0.13223,0.67075
2.77629,0.13317,0.67075
2.77632,0.13867,0.6711
2.77636,0.14107,0.67099
2.77639,0.14488,0.67135
2.77643,0.14271,0.67153
2.77647,0.14173,0.67158
2.7765,0.13915,0.67167
2.77654,0.13428,0.67168
2.77658,0.12672,0.67167
2.77661,0.11648,0.672
2.77665,0.1122,0.67217
2.77668,0.10931,0.67203
2.77672,0.10727,0.67192
2.77676,0.0987,0.67176
2.77679,0.09289,0.67174
2.77683,0.08745,0.67149
2.77687,0.08764,0.67128
2.7769,0.08749,0.67109
2.77694,0.08303,0.67102
2.77698,0.0914,0.67104
2.77701,0.09434,0.67136
2.77705,0.09988,0.67114
2.77708,0.10232,0.67093
2.77712,0.10703,0.67077
2.77716,0.11209,0.67077
2.77719,0.12382,0.67098
2.77723,0.13241,0.671
2.77727,0.13899,0.67121
2.7773,0.14477,0.67127
2.77734,0.14758,0.67114
2.77737,0.1452,0.67113
2.77741,0.14199,0.67115
2.77745,0.14107,0.67143
2.77748,0.13714,0.67155
2.77752,0.13225,0.6716
2.77756,0.12539,0.67145
2.77759,0.11682,0.67142
2.77763,0.10712,0.67146
2.77766,0.09767,0.67139
2.7777,0.0845,0.67112
2.77774,0.08291,0.67105
